paper,category,q_num,q_id,kind,subject,topic,topic_code,surviving_stem_first_120c,page_hint,source_pdf_relpath
SSC-CHSL-Exam-2023-Tier-II-Official-Paper-Held-On_-10-Jan-2024-Shift-1-Eng.json,Ssc,135,pyq_cb959dba71432696_p15,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,chsl/Tier 2/SSC-CHSL-Exam-2023-Tier-II-Official-Paper-Held-On_-10-Jan-2024-Shift-1-Eng.pdf
SSC-CHSL-Tier-II-Exam-2024-Official-Paper-Held-On_-18-Nov-2024-Eng.json,Ssc,3,pyq_bb5ff5dc6c3ee0da_p3,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,chsl/Tier 2/SSC-CHSL-Tier-II-Exam-2024-Official-Paper-Held-On_-18-Nov-2024-Eng.pdf
SSC-CHSL-Tier-II-Exam-2024-Official-Paper-Held-On_-18-Nov-2024-Eng.json,Ssc,5,pyq_bb5ff5dc6c3ee0da_p6,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,chsl/Tier 2/SSC-CHSL-Tier-II-Exam-2024-Official-Paper-Held-On_-18-Nov-2024-Eng.pdf
SSC-CHSL-Tier-II-Exam-2024-Official-Paper-Held-On_-18-Nov-2024-Eng.json,Ssc,7,pyq_bb5ff5dc6c3ee0da_p9,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,chsl/Tier 2/SSC-CHSL-Tier-II-Exam-2024-Official-Paper-Held-On_-18-Nov-2024-Eng.pdf
SSC-CHSL-Tier-II-Exam-2024-Official-Paper-Held-On_-18-Nov-2024-Eng.json,Ssc,10,pyq_bb5ff5dc6c3ee0da_p12,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,chsl/Tier 2/SSC-CHSL-Tier-II-Exam-2024-Official-Paper-Held-On_-18-Nov-2024-Eng.pdf
SSC-CHSL-Tier-II-Exam-2024-Official-Paper-Held-On_-18-Nov-2024-Eng.json,Ssc,13,pyq_bb5ff5dc6c3ee0da_p16,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,chsl/Tier 2/SSC-CHSL-Tier-II-Exam-2024-Official-Paper-Held-On_-18-Nov-2024-Eng.pdf
SSC-CHSL-Tier-II-Exam-2024-Official-Paper-Held-On_-18-Nov-2024-Eng.json,Ssc,15,pyq_bb5ff5dc6c3ee0da_p18,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,chsl/Tier 2/SSC-CHSL-Tier-II-Exam-2024-Official-Paper-Held-On_-18-Nov-2024-Eng.pdf
SSC-CHSL-Tier-II-Exam-2024-Official-Paper-Held-On_-18-Nov-2024-Eng.json,Ssc,21,pyq_bb5ff5dc6c3ee0da_p24,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,chsl/Tier 2/SSC-CHSL-Tier-II-Exam-2024-Official-Paper-Held-On_-18-Nov-2024-Eng.pdf
rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-1-1760760440.json,Rrb,17,pyq_b030799c0b621f8d_p17,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 2/rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-1-1760760440.pdf
rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-1-1760760440.json,Rrb,18,pyq_b030799c0b621f8d_p18,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 2/rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-1-1760760440.pdf
rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-1-1760760440.json,Rrb,22,pyq_b030799c0b621f8d_p22,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 2/rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-1-1760760440.pdf
rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-1-1760760440.json,Rrb,29,pyq_b030799c0b621f8d_p29,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 2/rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-1-1760760440.pdf
rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-1-1760760440.json,Rrb,30,pyq_b030799c0b621f8d_p30,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 2/rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-1-1760760440.pdf
rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-1-1760760440.json,Rrb,42,pyq_b030799c0b621f8d_p42,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 2/rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-1-1760760440.pdf
rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-1-1760760440.json,Rrb,52,pyq_b030799c0b621f8d_p52,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 2/rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-1-1760760440.pdf
rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-1-1760760440.json,Rrb,78,pyq_b030799c0b621f8d_p78,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 2/rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-1-1760760440.pdf
rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-1-1760760440.json,Rrb,81,pyq_b030799c0b621f8d_p81,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 2/rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-1-1760760440.pdf
rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-1-1760760440.json,Rrb,97,pyq_b030799c0b621f8d_p97,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 2/rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-1-1760760440.pdf
rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-1-1760760440.json,Rrb,99,pyq_b030799c0b621f8d_p99,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 2/rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-1-1760760440.pdf
rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-1-1760760440.json,Rrb,115,pyq_b030799c0b621f8d_p115,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 2/rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-1-1760760440.pdf
rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-1-1760760440.json,Rrb,118,pyq_b030799c0b621f8d_p118,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 2/rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-1-1760760440.pdf
rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-2-1760760440.json,Rrb,7,pyq_ec863a1e7b61112c_p7,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 2/rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-2-1760760440.pdf
rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-2-1760760440.json,Rrb,9,pyq_ec863a1e7b61112c_p9,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 2/rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-2-1760760440.pdf
rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-2-1760760440.json,Rrb,10,pyq_ec863a1e7b61112c_p10,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,8,,RRB/NTPC/CBT 2/rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-2-1760760440.pdf
rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-2-1760760440.json,Rrb,22,pyq_ec863a1e7b61112c_p22,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,1,,RRB/NTPC/CBT 2/rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-2-1760760440.pdf
rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-2-1760760440.json,Rrb,44,pyq_ec863a1e7b61112c_p44,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 2/rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-2-1760760440.pdf
rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-2-1760760440.json,Rrb,53,pyq_ec863a1e7b61112c_p53,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 2/rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-2-1760760440.pdf
rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-2-1760760440.json,Rrb,54,pyq_ec863a1e7b61112c_p54,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 2/rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-2-1760760440.pdf
rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-2-1760760440.json,Rrb,77,pyq_ec863a1e7b61112c_p77,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 2/rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-2-1760760440.pdf
rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-2-1760760440.json,Rrb,82,pyq_ec863a1e7b61112c_p82,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 2/rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-2-1760760440.pdf
rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-2-1760760440.json,Rrb,90,pyq_ec863a1e7b61112c_p90,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 2/rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-2-1760760440.pdf
rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-2-1760760440.json,Rrb,108,pyq_ec863a1e7b61112c_p108,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 2/rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-2-1760760440.pdf
rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-2-1760760440.json,Rrb,117,pyq_ec863a1e7b61112c_p117,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 2/rrb-ntpc-2024-graduate-level-cbt-2-question-paper-english-13-oct-2025-shift-2-1760760440.pdf
rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-1-1775545008.json,Rrb,13,pyq_737440f4cba0bfd4_p13,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-1-1775545008.pdf
rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-1-1775545008.json,Rrb,31,pyq_737440f4cba0bfd4_p31,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,625,,RRB/NTPC/CBT 1/rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-1-1775545008.pdf
rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-1-1775545008.json,Rrb,49,pyq_737440f4cba0bfd4_p49,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-1-1775545008.pdf
rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-1-1775545008.json,Rrb,51,pyq_737440f4cba0bfd4_p51,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-1-1775545008.pdf
rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-1-1775545008.json,Rrb,56,pyq_737440f4cba0bfd4_p56,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,2178,,RRB/NTPC/CBT 1/rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-1-1775545008.pdf
rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-1-1775545008.json,Rrb,63,pyq_737440f4cba0bfd4_p63,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-1-1775545008.pdf
rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-2-1775545008.json,Rrb,22,pyq_80e8f1d1d18d9be8_p22,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-2-1775545008.pdf
rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-2-1775545008.json,Rrb,50,pyq_80e8f1d1d18d9be8_p50,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,3398,,RRB/NTPC/CBT 1/rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-2-1775545008.pdf
rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-2-1775545008.json,Rrb,56,pyq_80e8f1d1d18d9be8_p56,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-2-1775545008.pdf
rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-2-1775545008.json,Rrb,72,pyq_80e8f1d1d18d9be8_p72,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-2-1775545008.pdf
rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-2-1775545008.json,Rrb,90,pyq_80e8f1d1d18d9be8_p90,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-2-1775545008.pdf
rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-2-1775545008.json,Rrb,94,pyq_80e8f1d1d18d9be8_p94,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-2-1775545008.pdf
rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-3-1775545008.json,Rrb,5,pyq_54f7ae4f43268f17_p5,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-3-1775545008.pdf
rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-3-1775545008.json,Rrb,6,pyq_54f7ae4f43268f17_p6,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-3-1775545008.pdf
rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-3-1775545008.json,Rrb,37,pyq_54f7ae4f43268f17_p37,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-3-1775545008.pdf
rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-3-1775545008.json,Rrb,39,pyq_54f7ae4f43268f17_p39,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-3-1775545008.pdf
rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-3-1775545008.json,Rrb,41,pyq_54f7ae4f43268f17_p41,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-3-1775545008.pdf
rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-3-1775545008.json,Rrb,56,pyq_54f7ae4f43268f17_p56,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-3-1775545008.pdf
rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-3-1775545008.json,Rrb,68,pyq_54f7ae4f43268f17_p68,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-3-1775545008.pdf
rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-3-1775545008.json,Rrb,74,pyq_54f7ae4f43268f17_p74,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,3390,,RRB/NTPC/CBT 1/rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-16-2026-shift-3-1775545008.pdf
rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-17-2026-shift-1-1775545007.json,Rrb,1,pyq_2c30063e86e16a79_p1,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-17-2026-shift-1-1775545007.pdf
rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-17-2026-shift-1-1775545007.json,Rrb,9,pyq_2c30063e86e16a79_p9,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-17-2026-shift-1-1775545007.pdf
rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-17-2026-shift-1-1775545007.json,Rrb,20,pyq_2c30063e86e16a79_p20,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-17-2026-shift-1-1775545007.pdf
rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-17-2026-shift-1-1775545007.json,Rrb,48,pyq_2c30063e86e16a79_p48,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-17-2026-shift-1-1775545007.pdf
rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-17-2026-shift-1-1775545007.json,Rrb,87,pyq_2c30063e86e16a79_p87,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/rrb-ntpc-2025-graduate-level-cbt-1-question-paper-and-answer-key-pdf-english-mar-17-2026-shift-1-1775545007.pdf
sbi_po_2024 main.json,Sbi,26,pyq_d52a85bd8933ee23_p26,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,Banks/SBI PO/Mains/sbi_po_2024 main.pdf
sbi_po_2024 main.json,Sbi,27,pyq_d52a85bd8933ee23_p27,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,Banks/SBI PO/Mains/sbi_po_2024 main.pdf
sbi_po_2024 main.json,Sbi,28,pyq_d52a85bd8933ee23_p28,OPAQUE — empty stem; transcribe Q from PDF,COMPUTER,fundamentals,CMP_FUND,,,Banks/SBI PO/Mains/sbi_po_2024 main.pdf
shift_1_fce7751def644359e4839a240f87638e_1f4b9c9200b318e00c8c96da115acc09.json,Shift,21,pyq_a30008082fae9163_p21,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/shift_1_fce7751def644359e4839a240f87638e_1f4b9c9200b318e00c8c96da115acc09.pdf
shift_1_fce7751def644359e4839a240f87638e_1f4b9c9200b318e00c8c96da115acc09.json,Shift,53,pyq_a30008082fae9163_p53,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/shift_1_fce7751def644359e4839a240f87638e_1f4b9c9200b318e00c8c96da115acc09.pdf
shift_1_fce7751def644359e4839a240f87638e_1f4b9c9200b318e00c8c96da115acc09.json,Shift,86,pyq_a30008082fae9163_p86,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/shift_1_fce7751def644359e4839a240f87638e_1f4b9c9200b318e00c8c96da115acc09.pdf
shift_1_fce7751def644359e4839a240f87638e_1f4b9c9200b318e00c8c96da115acc09.json,Shift,88,pyq_a30008082fae9163_p88,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/shift_1_fce7751def644359e4839a240f87638e_1f4b9c9200b318e00c8c96da115acc09.pdf
shift_2_87eebacc0ea6a3ce47f71371578d5b93.json,Shift,22,pyq_2093d3b48bd82696_p22,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/shift_2_87eebacc0ea6a3ce47f71371578d5b93.pdf
shift_2_87eebacc0ea6a3ce47f71371578d5b93.json,Shift,34,pyq_2093d3b48bd82696_p34,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/shift_2_87eebacc0ea6a3ce47f71371578d5b93.pdf
shift_2_87eebacc0ea6a3ce47f71371578d5b93.json,Shift,60,pyq_2093d3b48bd82696_p60,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/shift_2_87eebacc0ea6a3ce47f71371578d5b93.pdf
shift_2_87eebacc0ea6a3ce47f71371578d5b93.json,Shift,64,pyq_2093d3b48bd82696_p64,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/shift_2_87eebacc0ea6a3ce47f71371578d5b93.pdf
shift_2_87eebacc0ea6a3ce47f71371578d5b93.json,Shift,78,pyq_2093d3b48bd82696_p78,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/shift_2_87eebacc0ea6a3ce47f71371578d5b93.pdf
shift_2_87eebacc0ea6a3ce47f71371578d5b93.json,Shift,90,pyq_2093d3b48bd82696_p90,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/shift_2_87eebacc0ea6a3ce47f71371578d5b93.pdf
shift_3_aad70c83bc645c3cb2120a546c3410f3.json,Shift,3,pyq_3516292f1c1015fe_p3,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/shift_3_aad70c83bc645c3cb2120a546c3410f3.pdf
shift_3_aad70c83bc645c3cb2120a546c3410f3.json,Shift,34,pyq_3516292f1c1015fe_p34,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/shift_3_aad70c83bc645c3cb2120a546c3410f3.pdf
shift_3_aad70c83bc645c3cb2120a546c3410f3.json,Shift,39,pyq_3516292f1c1015fe_p39,OPAQUE — empty stem; transcribe Q from PDF,UNCLASSIFIED,,GEN_UNC,,,RRB/NTPC/CBT 1/shift_3_aad70c83bc645c3cb2120a546c3410f3.pdf
